COUNTRY;COUNTRY CODE;STATE;STATE CODE;COUNTY;COUNTY CODE;LOCALITY ID;LOCALITY TYPE;LATITUDE;LONGITUDE
Morocco;MA;Meknès-Tafilal;MA-06;;;L1704629;P;31.1;-5.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1705220;P;31.2;-6.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1705790;H;30.9;-6.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1706886;P;29.4;-10.1
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1706953;P;29.5;-10.1
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1707169;P;29.4;-10.1
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1707491;P;29.4;-10.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1707527;P;29.3;-10.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1707655;P;29.4;-10.1
Morocco;MA;Guelmim-Es Smar;MA-14;;;L1708409;P;28.4;-11.4
Morocco;MA;Guelmim-Es Smar;MA-14;;;L1708421;P;28.4;-11.4
Morocco;MA;Guelmim-Es Smar;MA-14;;;L1708486;P;28.2;-11.8
Morocco;MA;Laâyoune-Boujd;MA-15;;;L1708512;P;28.2;-11.9
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L1708607;P;34;-6.8
Morocco;MA;L'Oriental     ;MA-04;;;L1709531;P;35;-3
Morocco;MA;Marrakech-Tensi;MA-11;;;L1710208;P;31.3;-7.7
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L1710973;P;34;-6.8
Morocco;MA;Doukkala-Abda  ;MA-10;;;L1711722;P;32.5;-8.4
Morocco;MA;Guelmim-Es Smar;MA-14;;;L1712339;P;29.2;-9.7
Morocco;MA;Doukkala-Abda  ;MA-10;;;L1712533;P;33.2;-8.5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1712775;P;30;-9.7
Morocco;MA;Grand Casablanc;MA-08;;;L1713657;P;33.5;-7.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1713901;P;30.1;-9.7
Morocco;MA;Meknès-Tafilal;MA-06;;;L1714476;P;33.5;-5.1
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1715078;P;29.8;-5.7
Morocco;MA;Guelmim-Es Smar;MA-14;;;L1715083;P;29.9;-7.3
Morocco;MA;Meknès-Tafilal;MA-06;;;L1715355;P;33.5;-5.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L1715366;P;33.5;-5
Morocco;MA;Meknès-Tafilal;MA-06;;;L1715855;H;33.5;-5.3
Morocco;MA;Marrakech-Tensi;MA-11;;;L1716088;P;31.2;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1716259;P;31.4;-7.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1716675;P;30.7;-6.4
Morocco;MA;Tanger-Tétouan;MA-01;;;L1716872;H;35.5;-6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1717196;P;30.5;-7.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1717398;P;30.7;-9.9
Morocco;MA;Guelmim-Es Smar;MA-14;;;L1718223;P;28.8;-10.3
Morocco;MA;Guelmim-Es Smar;MA-14;;;L1718224;P;28.9;-10
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1718225;P;30.1;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1718225;P;30.1;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1718235;P;30.8;-9.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1718236;P;30.7;-9.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1718237;P;30.6;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1718237;P;30.5;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1718237;P;30.4;-9.5
Morocco;MA;Tanger-Tétouan;MA-01;;;L1719096;P;35.2;-5.3
Morocco;MA;Meknès-Tafilal;MA-06;;;L1721228;P;33.7;-5
Morocco;MA;Marrakech-Tensi;MA-11;;;L1721691;P;31.5;-8
Morocco;MA;Tanger-Tétouan;MA-01;;;L1722400;P;35.6;-6
Morocco;MA;Grand Casablanc;MA-08;;;L1723963;P;33.5;-7.8
Morocco;MA;Tanger-Tétouan;MA-01;;;L1724114;P;35.2;-6.1
Morocco;MA;Tanger-Tétouan;MA-01;;;L1726063;P;35.2;-6.1
Morocco;MA;L'Oriental     ;MA-04;;;L1729344;P;35.1;-2.3
Morocco;MA;Tanger-Tétouan;MA-01;;;L1730960;P;35.2;-6.1
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L1736099;P;34;-6.8
Morocco;MA;Meknès-Tafilal;MA-06;;;L1738775;P;32.5;-5.2
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L1739703;P;34.1;-6.8
Morocco;MA;Doukkala-Abda  ;MA-10;;;L1740075;P;32.7;-9
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L1743438;P;33.9;-7
Morocco;MA;Marrakech-Tensi;MA-11;;;L1743579;P;31.5;-8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L1743839;P;33.9;-6.8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L1744817;P;33.9;-6.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1745051;P;30.5;-9.7
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L1748016;P;34;-6.8
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L1752092;H;34.9;-6.3
Morocco;MA;Doukkala-Abda  ;MA-10;;;L1752106;H;33.3;-8.5
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L1752123;P;33.7;-6.1
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L1752155;P;33.7;-6.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1752288;H;30.5;-7.3
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L1754326;P;33.9;-7
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L1754341;P;33.8;-7
Morocco;MA;Marrakech-Tensi;MA-11;;;L1756657;P;31.1;-7.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1760836;P;30.4;-9.6
Morocco;MA;Tanger-Tétouan;MA-01;;;L1763072;P;35.5;-6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1765046;P;30.5;-8.7
Morocco;MA;Marrakech-Tensi;MA-11;;;L1765845;P;31.2;-8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1766322;P;31.3;-7.7
Morocco;MA;Marrakech-Tensi;MA-11;;;L1766668;P;31.5;-7.7
Morocco;MA;Meknès-Tafilal;MA-06;;;L1767183;P;31.3;-4.2
Morocco;MA;Meknès-Tafilal;MA-06;;;L1767186;P;31.3;-4.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L1767188;P;31.3;-4.3
Morocco;MA;Meknès-Tafilal;MA-06;;;L1767216;P;31.3;-4.3
Morocco;MA;Meknès-Tafilal;MA-06;;;L1767238;P;31.3;-4.3
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1767282;P;29.8;-5.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1767311;P;29.8;-5.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1767446;P;30.5;-5.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1767449;P;30.7;-6.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1767982;P;30;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1767992;P;30;-9.7
Morocco;MA;Marrakech-Tensi;MA-11;;;L1768337;P;31.6;-8.5
Morocco;MA;Marrakech-Tensi;MA-11;;;L1768850;P;31.5;-9.8
Morocco;MA;Meknès-Tafilal;MA-06;;;L1768858;H;33.6;-5.2
Morocco;MA;Meknès-Tafilal;MA-06;;;L1768940;H;33.1;-5
Morocco;MA;Tanger-Tétouan;MA-01;;;L1769033;P;35.7;-5.9
Morocco;MA;Meknès-Tafilal;MA-06;;;L1769086;P;31.7;-4.2
Morocco;MA;Tanger-Tétouan;MA-01;;;L1769133;P;35.6;-6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1769150;P;31.3;-5.9
Morocco;MA;Tanger-Tétouan;MA-01;;;L1769691;H;35.8;-5.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L1771153;P;31.6;-8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L1772395;P;34;-6.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1777505;P;31;-7.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1777506;P;30.9;-7.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1777506;P;30.9;-6.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1777506;P;31;-6.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1777506;P;31;-6.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1777506;P;31;-6.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1777506;P;31.2;-6.1
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1777507;P;31.4;-5.8
Morocco;MA;Meknès-Tafilal;MA-06;;;L1777507;P;31.3;-4.4
Morocco;MA;Meknès-Tafilal;MA-06;;;L1777507;P;31.3;-4.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L1777508;P;31.3;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L1777508;P;31.3;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L1777508;P;31.3;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L1777508;P;31.3;-4.3
Morocco;MA;Meknès-Tafilal;MA-06;;;L1777509;P;31.8;-4.2
Morocco;MA;Meknès-Tafilal;MA-06;;;L1777509;P;31.9;-4.3
Morocco;MA;Meknès-Tafilal;MA-06;;;L1777509;P;32;-4.5
Morocco;MA;Meknès-Tafilal;MA-06;;;L1777509;P;32.2;-4.4
Morocco;MA;Meknès-Tafilal;MA-06;;;L1777510;P;32.8;-4.9
Morocco;MA;Meknès-Tafilal;MA-06;;;L1777510;P;32.8;-4.9
Morocco;MA;Meknès-Tafilal;MA-06;;;L1777510;P;32.8;-5
Morocco;MA;Meknès-Tafilal;MA-06;;;L1777510;P;32.8;-5
Morocco;MA;Meknès-Tafilal;MA-06;;;L1777510;P;32.9;-5
Morocco;MA;Meknès-Tafilal;MA-06;;;L1777511;P;32.9;-5
Morocco;MA;Meknès-Tafilal;MA-06;;;L1777511;P;32.9;-5.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L1777511;P;33;-5.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L1777511;P;33.2;-5.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L1777512;P;33.5;-5.1
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L1777512;P;34.8;-6.3
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L1777512;P;34.2;-6.7
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L1777513;P;34.3;-6.7
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L1777513;P;33.9;-6.9
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L1777513;P;33.8;-6.9
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L1777513;P;33.7;-6.9
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L1777513;P;33.7;-6.9
Morocco;MA;Grand Casablanc;MA-08;;;L1777514;P;33.7;-7.4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1777514;P;30;-9.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1777514;P;30.1;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1777514;P;30.1;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1777515;P;30;-9.6
Morocco;MA;Marrakech-Tensi;MA-11;;;L1777515;P;31.2;-7.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L1777516;P;31.3;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1777516;P;31.2;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1777516;P;31.2;-7.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L1777516;P;31.2;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1777516;P;31.5;-7.7
Morocco;MA;Marrakech-Tensi;MA-11;;;L1777516;P;31.5;-7.5
Morocco;MA;Grand Casablanc;MA-08;;;L1786517;P;33.6;-7.6
Morocco;MA;Marrakech-Tensi;MA-11;;;L1790173;P;31.6;-8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1790353;P;31.1;-7.3
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1790363;P;31;-7.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1790367;P;31;-7.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1790368;P;31;-7.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1790371;P;31;-7.1
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1790379;P;30.9;-6.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1790390;P;31;-6.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1790398;P;31.2;-6.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1790543;P;31.4;-5.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1790560;P;31.3;-5.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1790634;P;31.3;-5.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1790713;P;31.3;-5.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1790754;P;31.3;-5.9
Morocco;MA;Meknès-Tafilal;MA-06;;;L1791541;P;31.3;-4.3
Morocco;MA;Meknès-Tafilal;MA-06;;;L1791772;P;31.3;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L1792260;P;31.1;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L1792261;P;31.2;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L1792264;P;31.2;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L1792265;P;31.3;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L1792266;P;31.3;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L1792270;P;31.3;-4.3
Morocco;MA;Meknès-Tafilal;MA-06;;;L1792600;P;31.3;-4.3
Morocco;MA;Meknès-Tafilal;MA-06;;;L1792608;P;31.3;-4.3
Morocco;MA;Meknès-Tafilal;MA-06;;;L1792636;P;31.1;-4.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L1792638;P;31.1;-4.1
Morocco;MA;Tanger-Tétouan;MA-01;;;L1792655;P;35.2;-6.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L1792674;P;31.1;-4.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L1792674;P;31.1;-4.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L1792675;P;31.1;-4.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L1792704;P;31.2;-4
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L1792707;P;34;-6.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1792708;P;30.6;-9.8
Morocco;MA;Meknès-Tafilal;MA-06;;;L1792976;P;31.3;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L1792979;P;31.1;-3.9
Morocco;MA;Meknès-Tafilal;MA-06;;;L1792981;P;31.2;-3.9
Morocco;MA;Meknès-Tafilal;MA-06;;;L1792982;P;31.2;-3.9
Morocco;MA;Meknès-Tafilal;MA-06;;;L1792984;P;31.2;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L1793017;P;33.4;-5.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L1793040;P;31.3;-4.2
Morocco;MA;Meknès-Tafilal;MA-06;;;L1793537;P;31.1;-3.9
Morocco;MA;Meknès-Tafilal;MA-06;;;L1794034;P;31.3;-4.2
Morocco;MA;Meknès-Tafilal;MA-06;;;L1794050;P;31.3;-4.3
Morocco;MA;Meknès-Tafilal;MA-06;;;L1794069;P;31.3;-4.3
Morocco;MA;Meknès-Tafilal;MA-06;;;L1794081;P;31.3;-4.3
Morocco;MA;Meknès-Tafilal;MA-06;;;L1794105;P;31.5;-4.4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1794120;P;30.6;-9.7
Morocco;MA;Meknès-Tafilal;MA-06;;;L1794223;P;31.6;-5
Morocco;MA;Meknès-Tafilal;MA-06;;;L1794224;P;31.5;-4.5
Morocco;MA;Meknès-Tafilal;MA-06;;;L1794339;P;31.7;-4.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L1794348;P;31.6;-8
Morocco;MA;Meknès-Tafilal;MA-06;;;L1794366;P;31.6;-5
Morocco;MA;Marrakech-Tensi;MA-11;;;L1794428;P;31.1;-7.9
Morocco;MA;Meknès-Tafilal;MA-06;;;L1794751;P;33.9;-5.5
Morocco;MA;Meknès-Tafilal;MA-06;;;L1794894;P;31.3;-4.3
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1795374;P;31.5;-5.5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1795390;P;31.4;-6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1795391;P;31.3;-6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1795454;P;31.3;-5.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1795458;P;31.3;-5.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1795507;P;31.3;-5.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1795538;P;31.4;-6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1795548;P;31.4;-6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1795746;P;30.7;-7.3
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1795791;P;30.5;-7.4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1795874;P;29.4;-10.1
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1796039;P;30.9;-7.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1796411;P;30.2;-9.5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1796414;P;30.1;-9.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1796416;P;30;-9.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1796443;P;30;-9.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1796450;P;30;-9.7
Morocco;MA;Tanger-Tétouan;MA-01;;;L1796464;P;35.8;-5.9
Morocco;MA;Meknès-Tafilal;MA-06;;;L1796478;P;32.7;-4.9
Morocco;MA;Meknès-Tafilal;MA-06;;;L1796534;P;32.5;-5.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L1796580;P;32.5;-5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1796595;P;30;-9.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1796596;P;30;-9.7
Morocco;MA;Fès-Boulemane ;MA-05;;;L1796613;P;34;-5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1796621;P;30.3;-9.5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1796840;P;30.4;-9.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1796848;P;30.4;-9.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1796938;P;30.4;-9.6
Morocco;MA;Grand Casablanc;MA-08;;;L1796951;P;33.6;-7.6
Morocco;MA;Doukkala-Abda  ;MA-10;;;L1796986;P;33.3;-8.5
Morocco;MA;Doukkala-Abda  ;MA-10;;;L1797054;H;33;-8.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1797054;P;31.1;-6.6
Morocco;MA;Marrakech-Tensi;MA-11;;;L1797065;P;31.5;-7.6
Morocco;MA;Marrakech-Tensi;MA-11;;;L1797074;P;31.3;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1797077;P;31.3;-7.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1797079;P;30;-9.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1797079;P;30.1;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1797080;P;30;-9.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1797081;P;30;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1797081;P;30;-9.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1797083;P;30;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1797084;P;30;-9.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1797085;P;31.3;-5.9
Morocco;MA;Meknès-Tafilal;MA-06;;;L1797086;P;31.1;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L1797256;P;32.7;-4.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1797350;P;30.9;-6.9
Morocco;MA;Meknès-Tafilal;MA-06;;;L1797382;P;31.5;-4.6
Morocco;MA;Meknès-Tafilal;MA-06;;;L1797382;P;31.5;-4.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1797382;P;31.3;-5.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1797391;P;30.6;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1797398;P;30.6;-9.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1797398;P;30.5;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1797405;P;30.6;-9.7
Morocco;MA;Tanger-Tétouan;MA-01;;;L1797439;P;35.7;-5.4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1797449;P;30.8;-9.8
Morocco;MA;Tanger-Tétouan;MA-01;;;L1797490;P;35.6;-5.3
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L1797500;P;34;-6.8
Morocco;MA;Fès-Boulemane ;MA-05;;;L1797618;P;34;-5
Morocco;MA;Fès-Boulemane ;MA-05;;;L1797878;P;33;-4.1
Morocco;MA;Marrakech-Tensi;MA-11;;;L1797960;P;31.7;-9.7
Morocco;MA;Marrakech-Tensi;MA-11;;;L1798380;P;31.5;-9.5
Morocco;MA;Marrakech-Tensi;MA-11;;;L1798386;P;31.6;-9.3
Morocco;MA;Marrakech-Tensi;MA-11;;;L1798397;P;31.6;-9.2
Morocco;MA;Marrakech-Tensi;MA-11;;;L1798401;P;31.6;-9.2
Morocco;MA;Marrakech-Tensi;MA-11;;;L1798430;P;31.5;-8.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1798464;P;31.6;-8.6
Morocco;MA;Marrakech-Tensi;MA-11;;;L1798465;P;31.5;-8.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1798504;P;31.6;-8.6
Morocco;MA;Marrakech-Tensi;MA-11;;;L1798556;P;31.6;-8.2
Morocco;MA;Marrakech-Tensi;MA-11;;;L1798591;P;31.6;-8.2
Morocco;MA;Marrakech-Tensi;MA-11;;;L1798672;P;31.6;-8.2
Morocco;MA;Marrakech-Tensi;MA-11;;;L1798744;P;31.5;-8.1
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1798900;P;31.4;-6
Morocco;MA;Marrakech-Tensi;MA-11;;;L1799402;P;31.3;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1799405;P;31.3;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1799410;P;31.2;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1799414;P;31.2;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1799433;P;31.2;-7.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L1799507;P;31.3;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1799538;P;31.3;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1799588;P;31.4;-7.9
Morocco;MA;Meknès-Tafilal;MA-06;;;L1799608;P;31.1;-4
Morocco;MA;Marrakech-Tensi;MA-11;;;L1799632;P;31.6;-8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1799638;P;30.9;-6.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1799655;P;31.6;-8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1799733;P;31.3;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1799734;P;31.3;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1799735;P;31.2;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1799737;P;31.2;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1799738;P;31.2;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1799836;P;31.6;-8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1799839;P;31.2;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1799839;P;31.3;-7.7
Morocco;MA;Marrakech-Tensi;MA-11;;;L1799841;P;31.2;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1799842;P;31.2;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1800520;P;31.6;-8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1800593;P;31.6;-8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1800621;P;31.5;-8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1800994;P;31.6;-8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1800995;P;31.6;-8
Morocco;MA;Tanger-Tétouan;MA-01;;;L1801032;H;35.6;-6
Morocco;MA;Meknès-Tafilal;MA-06;;;L1801472;P;31.3;-4.3
Morocco;MA;Marrakech-Tensi;MA-11;;;L1802059;P;31.6;-8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1802087;P;31.2;-8.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1802457;P;30.4;-9.6
Morocco;MA;Marrakech-Tensi;MA-11;;;L1802485;P;31.5;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1802663;P;31.2;-8.3
Morocco;MA;Fès-Boulemane ;MA-05;;;L1802686;P;33.1;-4
Morocco;MA;Fès-Boulemane ;MA-05;;;L1802694;P;33.2;-3.8
Morocco;MA;Chaouia-Ouardig;MA-09;;;L1802712;P;33.4;-7.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1803530;P;31;-7.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1803710;P;31;-6.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1804186;P;31.6;-7.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1804191;P;31.1;-7.3
Morocco;MA;Fès-Boulemane ;MA-05;;;L1804290;P;34;-5
Morocco;MA;Guelmim-Es Smar;MA-14;;;L1805319;P;29.7;-8
Morocco;MA;Guelmim-Es Smar;MA-14;;;L1805356;P;29.9;-7.3
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1805360;P;30.3;-5.8
Morocco;MA;Meknès-Tafilal;MA-06;;;L1805776;P;31.4;-4.2
Morocco;MA;Meknès-Tafilal;MA-06;;;L1805921;P;31.3;-4.3
Morocco;MA;Marrakech-Tensi;MA-11;;;L1806095;P;31.5;-9.8
Morocco;MA;Fès-Boulemane ;MA-05;;;L1806103;P;33;-4
Morocco;MA;Fès-Boulemane ;MA-05;;;L1806120;P;34.1;-5
Morocco;MA;Meknès-Tafilal;MA-06;;;L1806121;P;33.5;-5.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L1806122;P;33.4;-5.1
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1806643;P;30.7;-6.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1807144;H;30.4;-9.6
Morocco;MA;Marrakech-Tensi;MA-11;;;L1807607;P;31.6;-8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1807869;P;30.8;-9.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1807874;P;31.6;-8
